,frame.time,count_First,count_Last,count_CumSum
110,2024-01-09 12:54:00+01:00,6.0,14.0,208.0
111,2024-01-09 12:55:00+01:00,7.0,14.0,201.0
112,2024-01-09 12:56:00+01:00,10.0,4.0,207.0
113,2024-01-09 12:57:00+01:00,18.0,16.0,209.0
114,2024-01-09 12:58:00+01:00,5.0,13.0,201.0
115,2024-01-09 12:59:00+01:00,6.0,6.0,201.0
116,2024-01-09 13:00:00+01:00,35.0,23.0,213.0
117,2024-01-09 13:01:00+01:00,27.0,27.0,213.0
118,2024-01-09 13:02:00+01:00,32.0,26.0,219.0
119,2024-01-09 13:03:00+01:00,46.0,36.0,229.0
120,2024-01-09 13:04:00+01:00,49.0,48.0,230.0
121,2024-01-09 13:05:00+01:00,29.0,27.0,232.0
122,2024-01-09 13:06:00+01:00,33.0,19.0,246.0
123,2024-01-09 13:07:00+01:00,24.0,22.0,248.0
124,2024-01-09 13:08:00+01:00,44.0,31.0,261.0
125,2024-01-09 13:09:00+01:00,20.0,20.0,261.0
126,2024-01-09 13:10:00+01:00,37.0,28.0,270.0
127,2024-01-09 13:11:00+01:00,48.0,35.0,283.0
128,2024-01-09 13:12:00+01:00,36.0,32.0,287.0
129,2024-01-09 13:13:00+01:00,39.0,32.0,294.0
130,2024-01-09 13:14:00+01:00,34.0,33.0,295.0
131,2024-01-09 13:15:00+01:00,64.0,53.0,306.0
132,2024-01-09 13:16:00+01:00,37.0,33.0,310.0
133,2024-01-09 13:17:00+01:00,28.0,20.0,318.0
134,2024-01-09 13:18:00+01:00,26.0,18.0,326.0
135,2024-01-09 13:19:00+01:00,77.0,74.0,329.0
136,2024-01-09 13:20:00+01:00,97.0,82.0,344.0
137,2024-01-09 13:21:00+01:00,57.0,53.0,348.0
138,2024-01-09 13:22:00+01:00,69.0,58.0,359.0
139,2024-01-09 13:23:00+01:00,43.0,41.0,361.0
140,2024-01-09 13:24:00+01:00,34.0,34.0,361.0
141,2024-01-09 13:25:00+01:00,34.0,35.0,360.0
142,2024-01-09 13:26:00+01:00,39.0,42.0,357.0
143,2024-01-09 13:27:00+01:00,41.0,43.0,355.0
144,2024-01-09 13:28:00+01:00,38.0,37.0,356.0
145,2024-01-09 13:29:00+01:00,28.0,30.0,354.0
146,2024-01-09 13:30:00+01:00,37.0,38.0,353.0
147,2024-01-09 13:31:00+01:00,40.0,43.0,350.0
148,2024-01-09 13:32:00+01:00,54.0,62.0,342.0
149,2024-01-09 13:33:00+01:00,30.0,42.0,330.0
150,2024-01-09 13:34:00+01:00,26.0,35.0,321.0
151,2024-01-09 13:35:00+01:00,38.0,42.0,317.0
152,2024-01-09 13:36:00+01:00,29.0,37.0,309.0
153,2024-01-09 13:37:00+01:00,36.0,40.0,305.0
154,2024-01-09 13:38:00+01:00,26.0,33.0,298.0
155,2024-01-09 13:39:00+01:00,30.0,39.0,289.0
156,2024-01-09 13:40:00+01:00,54.0,62.0,281.0
157,2024-01-09 13:41:00+01:00,42.0,42.0,281.0
158,2024-01-09 13:42:00+01:00,25.0,36.0,270.0
159,2024-01-09 13:43:00+01:00,30.0,33.0,267.0
160,2024-01-09 13:44:00+01:00,30.0,36.0,261.0
161,2024-01-09 13:45:00+01:00,34.0,46.0,249.0
162,2024-01-09 13:46:00+01:00,30.0,47.0,232.0
163,2024-01-09 13:47:00+01:00,9.0,14.0,227.0
164,2024-01-09 13:48:00+01:00,20.0,24.0,223.0
165,2024-01-09 13:49:00+01:00,15.0,27.0,211.0
166,2024-01-09 13:50:00+01:00,16.0,26.0,201.0
167,2024-01-09 13:51:00+01:00,29.0,34.0,196.0
168,2024-01-09 13:52:00+01:00,21.0,32.0,185.0
169,2024-01-09 13:53:00+01:00,34.0,39.0,180.0
170,2024-01-09 13:54:00+01:00,27.0,31.0,176.0
171,2024-01-09 13:55:00+01:00,23.0,29.0,170.0
172,2024-01-09 13:56:00+01:00,23.0,24.0,169.0
173,2024-01-09 13:57:00+01:00,17.0,22.0,164.0
174,2024-01-09 13:58:00+01:00,20.0,30.0,154.0
175,2024-01-09 13:59:00+01:00,25.0,43.0,136.0
176,2024-01-09 14:00:00+01:00,13.0,27.0,122.0
177,2024-01-09 14:01:00+01:00,17.0,29.0,110.0
178,2024-01-09 14:02:00+01:00,13.0,29.0,94.0
179,2024-01-09 14:03:00+01:00,17.0,35.0,76.0
180,2024-01-09 14:04:00+01:00,14.0,26.0,64.0
181,2024-01-09 14:05:00+01:00,9.0,25.0,48.0
182,2024-01-09 14:06:00+01:00,11.0,19.0,40.0
183,2024-01-09 14:07:00+01:00,13.0,44.0,9.0
